voter_id,film_title,film_url,film_id,film_year,film_director
746,"Règle du jeu, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6b41d658,4ce2b6b41d658,1939,Jean Renoir
746,Some Came Running,https://www2.bfi.org.uk/films-tv-people/4ce2b6b6609e9,4ce2b6b6609e9,1958,Vincente Minnelli
746,Sunrise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7568ee,4ce2b6b7568ee,1927,F. W. Murnau
746,To Be or Not To Be,https://www2.bfi.org.uk/films-tv-people/4ce2b779dd367,4ce2b779dd367,1942,Ernst Lubitsch
870,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
870,Apocalypse Now,https://www2.bfi.org.uk/films-tv-people/4ce2b69562aa2,4ce2b69562aa2,1979,Francis Ford Coppola
870,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
870,Dragon Gate Inn,https://www2.bfi.org.uk/films-tv-people/4ce2b73d1bb3f,4ce2b73d1bb3f,1966,King Hu
870,Fanny and Alexander,https://www2.bfi.org.uk/films-tv-people/4ce2b69415af8,4ce2b69415af8,1984,Ingmar Bergman
870,Inception,https://www2.bfi.org.uk/films-tv-people/4ce2b8d884d20,4ce2b8d884d20,2010,Christopher Nolan
870,Mulholland Dr,https://www2.bfi.org.uk/films-tv-people/4ce2b8379038e,4ce2b8379038e,2001,David Lynch
870,Querelle,https://www2.bfi.org.uk/films-tv-people/4ce2b75e31939,4ce2b75e31939,1982,Rainer Werner Fassbinder
870,Tokyo Story,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8908e4,4ce2b6b8908e4,1953,Ozu Yasujirô 
870,Viva l'Amour,https://www2.bfi.org.uk/films-tv-people/4ce2b7db816ac,4ce2b7db816ac,1994,Tsai Ming Liang
4,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
4,"Bicycle Thieves, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ae61fec,4ce2b6ae61fec,1948,Vittorio de Sica
4,Breathless,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfd1ebb,4ce2b6bfd1ebb,1960,Jean-Luc Godard
4,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
4,"Departed, The",https://www2.bfi.org.uk/films-tv-people/4ce2b8b2e6fc9,4ce2b8b2e6fc9,2006,Martin Scorsese
4,"Grapes of Wrath, The",https://www2.bfi.org.uk/films-tv-people/4ce2b721151ac,4ce2b721151ac,1940,John Ford
4,Modern Times,https://www2.bfi.org.uk/films-tv-people/4ce2b6bbbf1e2,4ce2b6bbbf1e2,1936,Charles Chaplin
4,"Paris, Texas",https://www2.bfi.org.uk/films-tv-people/4ce2b69592ecf,4ce2b69592ecf,1984,Wim Wenders
4,"Purple Rose of Cairo, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6c2df83e,4ce2b6c2df83e,1985,Woody Allen
4,Rashomon,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3ec3fe,4ce2b6b3ec3fe,1950,Akira Kurosawa
585,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
585,Battleship Potemkin,https://www2.bfi.org.uk/films-tv-people/4ce2b6a68bd9d,4ce2b6a68bd9d,1925,Sergei M Eisenstein
585,Close-Up,https://www2.bfi.org.uk/films-tv-people/4ce2b7a39630e,4ce2b7a39630e,1989,Abbas Kiarostami
585,Fear Eats the Soul,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfdd960,4ce2b6bfdd960,1974,Rainer Werner Fassbinder
585,"Godfather: Part II, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab42667,4ce2b6ab42667,1974,Francis Ford Coppola
585,Intolerance,https://www2.bfi.org.uk/films-tv-people/4ce2b6bbaea80,4ce2b6bbaea80,1916,D.W. Griffith
585,"Man Escaped, A",https://www2.bfi.org.uk/films-tv-people/4ce2b6a7da289,4ce2b6a7da289,1956,Robert Bresson
585,"Man Who Shot Liberty Valance, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6afe44fd,4ce2b6afe44fd,1962,John Ford
585,Passion of Joan of Arc,https://www2.bfi.org.uk/films-tv-people/4ce2b754db651,4ce2b754db651,1927,Carl Theodor Dreyer
585,Rear Window,https://www2.bfi.org.uk/films-tv-people/4ce2b6955c6ba,4ce2b6955c6ba,1954,Alfred Hitchcock
396,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
396,"Avventura, L'",https://www2.bfi.org.uk/films-tv-people/4ce2b6a6e45a7,4ce2b6a6e45a7,1960,Michelangelo Antonioni
396,Days of Being Wild,https://www2.bfi.org.uk/films-tv-people/4ce2b7b4c238b,4ce2b7b4c238b,1990,Wong Kar Wai
396,Late Spring,https://www2.bfi.org.uk/films-tv-people/4ce2b6a498bd1,4ce2b6a498bd1,1949,Ozu Yasujirô 
396,Life and Nothing More,https://www2.bfi.org.uk/films-tv-people/4ce2b7bbabcaf,4ce2b7bbabcaf,1992,Abbas Kiarostami
396,Man with a Movie Camera,https://www2.bfi.org.uk/films-tv-people/4ce2b6a21d217,4ce2b6a21d217,1929,Dziga Vertov
396,Metropolis,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0544c6,4ce2b6b0544c6,1927,Fritz Lang
396,Passion of Joan of Arc,https://www2.bfi.org.uk/films-tv-people/4ce2b754db651,4ce2b754db651,1927,Carl Theodor Dreyer
396,Spring in a Small Town,https://www2.bfi.org.uk/films-tv-people/4ce2b78d95bbe,4ce2b78d95bbe,1948,Fei Mu
396,Two or Three Things I Know About Her…,https://www2.bfi.org.uk/films-tv-people/4ce2b70b25114,4ce2b70b25114,1967,Jean-Luc Godard
210,Amarcord,https://www2.bfi.org.uk/films-tv-people/4ce2b6b4b0e0c,4ce2b6b4b0e0c,1972,Federico Fellini
210,Battleship Potemkin,https://www2.bfi.org.uk/films-tv-people/4ce2b6a68bd9d,4ce2b6a68bd9d,1925,Sergei M Eisenstein
210,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
210,"City of Sadness, A",https://www2.bfi.org.uk/films-tv-people/4ce2b79ed25d8,4ce2b79ed25d8,1989,Hsiao-hsien Hou
210,"Godfather: Part I, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab4237b,4ce2b6ab4237b,1972,Francis Ford Coppola
210,"Règle du jeu, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6b41d658,4ce2b6b41d658,1939,Jean Renoir
210,"Searchers, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b54abdf,4ce2b6b54abdf,1956,John Ford
210,Seven Samurai,https://www2.bfi.org.uk/films-tv-people/4ce2b6b5b6382,4ce2b6b5b6382,1954,Akira Kurosawa
210,Tokyo Story,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8908e4,4ce2b6b8908e4,1953,Ozu Yasujirô 
210,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
288,Battleship Potemkin,https://www2.bfi.org.uk/films-tv-people/4ce2b6a68bd9d,4ce2b6a68bd9d,1925,Sergei M Eisenstein
288,"Bicycle Thieves, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ae61fec,4ce2b6ae61fec,1948,Vittorio de Sica
288,"dolce vita, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6a90d39d,4ce2b6a90d39d,1960,Federico Fellini
288,Ikiru,https://www2.bfi.org.uk/films-tv-people/4ce2b6ace592f,4ce2b6ace592f,1952,Akira Kurosawa
288,Jules et Jim,https://www2.bfi.org.uk/films-tv-people/4ce2b6adb948c,4ce2b6adb948c,1962,François Truffaut
288,Mulholland Dr,https://www2.bfi.org.uk/films-tv-people/4ce2b8379038e,4ce2b8379038e,2001,David Lynch
288,Persona,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2deaa5,4ce2b6b2deaa5,1966,Ingmar Bergman
288,Short Cuts,https://www2.bfi.org.uk/films-tv-people/4ce2b7be990ee,4ce2b7be990ee,1993,Robert Altman
288,Taxi Driver,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7bc1b8,4ce2b6b7bc1b8,1976,Martin Scorsese
288,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
1192,8½,https://www2.bfi.org.uk/films-tv-people/4ce2b6b25bb2b,4ce2b6b25bb2b,1963,Federico Fellini
1192,Breathless,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfd1ebb,4ce2b6bfd1ebb,1960,Jean-Luc Godard
1192,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
1192,"Cloud-Capped Star, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b03201f,4ce2b6b03201f,1960,Ritwik Ghatak
1192,"Emperor of the Mughals, The",https://www2.bfi.org.uk/films-tv-people/4ce2b749e8ee3,4ce2b749e8ee3,1960,K. Asif
1192,Lawrence of Arabia,https://www2.bfi.org.uk/films-tv-people/4ce2b6aea50ea,4ce2b6aea50ea,1962,David Lean
1192,Mother India,https://www2.bfi.org.uk/films-tv-people/4ce2b747d6ee5,4ce2b747d6ee5,1957,Mehboob Khan
1192,Pather Panchali,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2b59cc,4ce2b6b2b59cc,1955,Satyajit Ray
1192,Pyaasa,https://www2.bfi.org.uk/films-tv-people/4ce2b75db6ba9,4ce2b75db6ba9,1957,Guru Dutt
1192,Rashomon,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3ec3fe,4ce2b6b3ec3fe,1950,Akira Kurosawa
535,"?' Motorist, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6bf7225c,4ce2b6bf7225c,1906,Robert Paul
535,Casino,https://www2.bfi.org.uk/films-tv-people/4ce2b7d2478c1,4ce2b7d2478c1,1995,Martin Scorsese
535,"Diary for Timothy, A",https://www2.bfi.org.uk/films-tv-people/4ce2b69ed04b6,4ce2b69ed04b6,1946,Humphrey Jennings
535,Ivan the Terrible,https://www2.bfi.org.uk/films-tv-people/4ce2b6ad684f4,4ce2b6ad684f4,1945,Sergei M Eisenstein
535,"Matter of Life and Death, A",https://www2.bfi.org.uk/films-tv-people/4ce2b6b0210f1,4ce2b6b0210f1,1946,Michael Powell/Emeric Pressburger
535,"mépris, Le",https://www2.bfi.org.uk/films-tv-people/4ce2b6b049967,4ce2b6b049967,1963,Jean-Luc Godard
535,Rainbow Dance,https://www2.bfi.org.uk/films-tv-people/4ce2b69c49e09,4ce2b69c49e09,1936,Len Lye
535,"Sun, The",https://www2.bfi.org.uk/films-tv-people/4ce2b8ae95bf1,4ce2b8ae95bf1,2005,Aleksandr Sokurov
535,Sunrise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7568ee,4ce2b6b7568ee,1927,F. W. Murnau
535,Tokyo Story,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8908e4,4ce2b6b8908e4,1953,Ozu Yasujirô 
520,Au Hasard Balthazar,https://www2.bfi.org.uk/films-tv-people/4ce2b6a44b82c,4ce2b6a44b82c,1966,Robert Bresson
520,Floating Clouds,https://www2.bfi.org.uk/films-tv-people/4ce2b6b94f5ad,4ce2b6b94f5ad,1955,Naruse Mikio
520,Judex,,,,Louis Feuillade
520,"Magnificent Ambersons, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6af8f820,4ce2b6af8f820,1942,Orson Welles
520,Ministry of Fear,https://www2.bfi.org.uk/films-tv-people/4ce2b6b07b41a,4ce2b6b07b41a,1943,Fritz Lang
520,"Patsy, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b2b861d,4ce2b6b2b861d,1964,Jerry Lewis
520,Pulse,https://www2.bfi.org.uk/films-tv-people/4ce2b865de59b,4ce2b865de59b,2001,Kiyoshi Kurosawa
520,Rio Bravo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b461386,4ce2b6b461386,1958,Howard Hawks
520,Russian Ark,https://www2.bfi.org.uk/films-tv-people/4ce2b87fa510a,4ce2b87fa510a,2002,Aleksandr Sokurov
520,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
147,8½,https://www2.bfi.org.uk/films-tv-people/4ce2b6b25bb2b,4ce2b6b25bb2b,1963,Federico Fellini
147,"400 Blows, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b3b75b7,4ce2b6b3b75b7,1959,François Truffaut
147,"Age of Innocence, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7bebd5ca,4ce2b7bebd5ca,1993,Martin Scorsese
147,Barton Fink,https://www2.bfi.org.uk/films-tv-people/4ce2b7a7c7114,4ce2b7a7c7114,1991,Joel & Ethan Coen
147,"Bicycle Thieves, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ae61fec,4ce2b6ae61fec,1948,Vittorio de Sica
147,Blue Velvet,https://www2.bfi.org.uk/films-tv-people/4ce2b6f6c85c4,4ce2b6f6c85c4,1986,David Lynch
147,"Conformist, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6a7e0681,4ce2b6a7e0681,1970,Bernardo Bertolucci
147,"Conversation, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6a7ea9b8,4ce2b6a7ea9b8,1974,Francis Ford Coppola
147,Eternal Sunshine of the Spotless Mind,https://www2.bfi.org.uk/films-tv-people/4ce2b8a02e9bd,4ce2b8a02e9bd,2004,Michel Gondry
147,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
465,Arrebato,https://www2.bfi.org.uk/films-tv-people/4ce2b6ee3f46d,4ce2b6ee3f46d,1979,Iván Zulueta
465,El Dorado,https://www2.bfi.org.uk/films-tv-people/4ce2b6a96dc31,4ce2b6a96dc31,1966,Howard Hawks
465,Germany Year Zero,https://www2.bfi.org.uk/films-tv-people/4ce2b6ab01897,4ce2b6ab01897,1948,Roberto Rossellini
465,God's Comedy,https://www2.bfi.org.uk/films-tv-people/4ce2b7e1e2c7f,4ce2b7e1e2c7f,1995,João César Monteiro
465,Gummo,https://www2.bfi.org.uk/films-tv-people/4ce2b808c3e5d,4ce2b808c3e5d,1997,Harmony Korine
465,Kiss Me Deadly,https://www2.bfi.org.uk/films-tv-people/4ce2b6ae29aee,4ce2b6ae29aee,1955,Robert Aldrich
465,Mouchette,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0d7f12,4ce2b6b0d7f12,1966,Robert Bresson
465,Ordet,https://www2.bfi.org.uk/films-tv-people/4ce2b752105a2,4ce2b752105a2,1955,Carl Theodor Dreyer
465,Pierrot le Fou,https://www2.bfi.org.uk/films-tv-people/4ce2b6b310bc0,4ce2b6b310bc0,1965,Jean-Luc Godard
465,Supervixens,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfba5ca,4ce2b6bfba5ca,1975,Russ Meyer
296,2001: A Space Odyssey,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9450a5,4ce2b6b9450a5,1968,Stanley Kubrick
296,Casanova,https://www2.bfi.org.uk/films-tv-people/4ce2b6bc85eae,4ce2b6bc85eae,1976,Federico Fellini
296,Madame de…,https://www2.bfi.org.uk/films-tv-people/4ce2b6af779a6,4ce2b6af779a6,1953,Max Ophüls
296,Persona,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2deaa5,4ce2b6b2deaa5,1966,Ingmar Bergman
296,Providence,https://www2.bfi.org.uk/films-tv-people/4ce2b6b39ca6f,4ce2b6b39ca6f,1977,Alain Resnais
296,"Règle du jeu, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6b41d658,4ce2b6b41d658,1939,Jean Renoir
296,Salvatore Giuliano,https://www2.bfi.org.uk/films-tv-people/4ce2b6b4ef7fb,4ce2b6b4ef7fb,1962,Francesco Rosi
296,Sansho Dayu,https://www2.bfi.org.uk/films-tv-people/4ce2b6b50a0d5,4ce2b6b50a0d5,1954,Mizoguchi Kenji
296,Sunrise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7568ee,4ce2b6b7568ee,1927,F. W. Murnau
296,Trouble in Paradise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b90d54d,4ce2b6b90d54d,1932,Ernst Lubitsch
580,Blissfully Yours,https://www2.bfi.org.uk/films-tv-people/4ce2b87fe9a8c,4ce2b87fe9a8c,2002,Apichatpong Weerasethakul
580,Greed,https://www2.bfi.org.uk/films-tv-people/4ce2b7219ffd8,4ce2b7219ffd8,1925,Erich von Stroheim
580,"Hole, The",,,,Tsai Ming Liang
580,"Jeanne Dielman, 23 quai du Commerce, 1080 Bruxelles",https://www2.bfi.org.uk/films-tv-people/4ce2b73116007,4ce2b73116007,1975,Chantal Akerman
580,Out 1,https://www2.bfi.org.uk/films-tv-people/4ce2b753590cb,4ce2b753590cb,1990,Jacques Rivette
580,Portrait of Ga,https://www2.bfi.org.uk/films-tv-people/4ce2b75a75449,4ce2b75a75449,1952,Margaret Tait
580,Stalker,https://www2.bfi.org.uk/films-tv-people/4ce2b6bf3bbfd,4ce2b6bf3bbfd,1979,Andrei Tarkovsky
580,"Too Early, Too Late",https://www2.bfi.org.uk/films-tv-people/4ce2b77d44c3f,4ce2b77d44c3f,1982,Jean-Marie Straub/Danièle Huillet
580,"ville des pirates, La",https://www2.bfi.org.uk/films-tv-people/4ce2b784279c3,4ce2b784279c3,1984,Raúl Ruiz
580,"Way Things Go, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7a40e14b,4ce2b7a40e14b,1987,Peter Fischli/David Weiss
170,All About My Mother,https://www2.bfi.org.uk/films-tv-people/4ce2b81b9d18e,4ce2b81b9d18e,1999,Pedro Almodóvar
170,Breathless,https://www2.bfi.org.uk/films-tv-people/4ce2b6bfd1ebb,4ce2b6bfd1ebb,1960,Jean-Luc Godard
170,Bringing Up Baby,https://www2.bfi.org.uk/films-tv-people/4ce2b6a673516,4ce2b6a673516,1938,Howard Hawks
170,Citizen Kane,https://www2.bfi.org.uk/films-tv-people/4ce2b6a7a801b,4ce2b6a7a801b,1941,Orson Welles
170,Fanny and Alexander,https://www2.bfi.org.uk/films-tv-people/4ce2b69415af8,4ce2b69415af8,1984,Ingmar Bergman
170,In The Mood For Love,https://www2.bfi.org.uk/films-tv-people/4ce2b8485aac9,4ce2b8485aac9,2000,Wong Kar Wai
170,Marketa Lazarová,https://www2.bfi.org.uk/films-tv-people/4ce2b740d3924,4ce2b740d3924,1967,Frantisek Vlácil
170,"strada, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6b6b7aca,4ce2b6b6b7aca,1954,Federico Fellini
170,Three Colours: Blue,https://www2.bfi.org.uk/films-tv-people/4ce2b7c1b61df,4ce2b7c1b61df,1993,Krzysztof Kieslowski
170,Wild Strawberries,https://www2.bfi.org.uk/films-tv-people/4ce2b6b6466ce,4ce2b6b6466ce,1957,Ingmar Bergman
653,"Apartment, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6c010eb7,4ce2b6c010eb7,1960,Billy Wilder
653,Bride of Frankenstein,https://www2.bfi.org.uk/films-tv-people/4ce2b6a663407,4ce2b6a663407,1935,James Whale
653,Eraserhead,https://www2.bfi.org.uk/films-tv-people/4ce2b6bd29db3,4ce2b6bd29db3,1976,David Lynch
653,"Ghost and Mrs Muir, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab0982b,4ce2b6ab0982b,1947,Joseph L. Mankiewicz
653,"Life and Death of Colonel Blimp, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6e31bcf4,4ce2b6e31bcf4,1943,Michael Powell/Emeric Pressburger
653,Passion of Joan of Arc,https://www2.bfi.org.uk/films-tv-people/4ce2b754db651,4ce2b754db651,1927,Carl Theodor Dreyer
653,Repulsion,https://www2.bfi.org.uk/films-tv-people/4ce2b6b42e4b1,4ce2b6b42e4b1,1965,Roman Polanski
653,"Seventh Seal, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b61b4e8,4ce2b6b61b4e8,1957,Ingmar Bergman
653,Stalker,https://www2.bfi.org.uk/films-tv-people/4ce2b6bf3bbfd,4ce2b6bf3bbfd,1979,Andrei Tarkovsky
653,Sweet Smell of Success,https://www2.bfi.org.uk/films-tv-people/4ce2b6b774f0f,4ce2b6b774f0f,1957,Alexander Mackendrick
143,Alice,https://www2.bfi.org.uk/films-tv-people/4ce2b79c18343,4ce2b79c18343,1988,Jan Svankmajer
143,Andrei Rublev,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7433c1,4ce2b6b7433c1,1966,Andrei Tarkovsky
143,Arabian Nights,https://www2.bfi.org.uk/films-tv-people/4ce2b717f10d3,4ce2b717f10d3,1974,Pier Paolo Pasolini
143,Fanny and Alexander,https://www2.bfi.org.uk/films-tv-people/4ce2b69415af8,4ce2b69415af8,1984,Ingmar Bergman
143,Mouchette,https://www2.bfi.org.uk/films-tv-people/4ce2b6b0d7f12,4ce2b6b0d7f12,1966,Robert Bresson
143,Mulholland Dr,https://www2.bfi.org.uk/films-tv-people/4ce2b8379038e,4ce2b8379038e,2001,David Lynch
143,Nosferatu,https://www2.bfi.org.uk/films-tv-people/4ce2b74e11d41,4ce2b74e11d41,1922,F. W. Murnau
143,"One and a Two, A",https://www2.bfi.org.uk/films-tv-people/4ce2b847b975d,4ce2b847b975d,1999,Edward Yang
143,Russian Ark,https://www2.bfi.org.uk/films-tv-people/4ce2b87fa510a,4ce2b87fa510a,2002,Aleksandr Sokurov
143,Sansho Dayu,https://www2.bfi.org.uk/films-tv-people/4ce2b6b50a0d5,4ce2b6b50a0d5,1954,Mizoguchi Kenji
1184,Andrei Rublev,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7433c1,4ce2b6b7433c1,1966,Andrei Tarkovsky
1184,Days of Heaven,https://www2.bfi.org.uk/films-tv-people/4ce2b6bcd514a,4ce2b6bcd514a,1978,Terrence Malick
1184,"eclisse, L'",https://www2.bfi.org.uk/films-tv-people/4ce2b6a9624ac,4ce2b6a9624ac,1962,Michelangelo Antonioni
1184,"Last Movie, The",https://www2.bfi.org.uk/films-tv-people/4ce2b7378be4e,4ce2b7378be4e,1971,Dennis Hopper
1184,"Life of Oharu, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b4da49b,4ce2b6b4da49b,1952,Mizoguchi Kenji
1184,Meet Me In St. Louis,https://www2.bfi.org.uk/films-tv-people/4ce2b6b02dc27,4ce2b6b02dc27,1944,Vincente Minnelli
1184,My Neighbour Totoro,https://www2.bfi.org.uk/films-tv-people/4ce2b7c847246,4ce2b7c847246,1988,Miyazaki Hayao
1184,Once Upon a Time in America,https://www2.bfi.org.uk/films-tv-people/4ce2b6e31e32e,4ce2b6e31e32e,1983,Sergio Leone
1184,"Règle du jeu, La",https://www2.bfi.org.uk/films-tv-people/4ce2b6b41d658,4ce2b6b41d658,1939,Jean Renoir
1184,Week End,https://www2.bfi.org.uk/films-tv-people/4ce2b6ba5932a,4ce2b6ba5932a,1967,Jean-Luc Godard
457,2046,https://www2.bfi.org.uk/films-tv-people/4ce2b829e01cd,4ce2b829e01cd,2004,Wong Kar Wai
457,Bande à part,https://www2.bfi.org.uk/films-tv-people/4ce2b6a48ca02,4ce2b6a48ca02,1964,Jean-Luc Godard
457,Chushingura,https://www2.bfi.org.uk/films-tv-people/4ce2b6a798cfe,4ce2b6a798cfe,1962,Inagaki Hiroshi 
457,Fast Times at Ridgemont High,https://www2.bfi.org.uk/films-tv-people/4ce2b6943bc4f,4ce2b6943bc4f,1982,Amy Heckerling
457,"Magnificent Ambersons, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6af8f820,4ce2b6af8f820,1942,Orson Welles
457,"mépris, Le",https://www2.bfi.org.uk/films-tv-people/4ce2b6b049967,4ce2b6b049967,1963,Jean-Luc Godard
457,Nashville,https://www2.bfi.org.uk/films-tv-people/4ce2b6b143f57,4ce2b6b143f57,1975,Robert Altman
457,Office Space,https://www2.bfi.org.uk/films-tv-people/4ce2b8142b46f,4ce2b8142b46f,1999,Mike Judge
457,Three Days of the Condor,https://www2.bfi.org.uk/films-tv-people/4ce2b6b843d1d,4ce2b6b843d1d,1975,Sydney Pollack
457,Top Hat,https://www2.bfi.org.uk/films-tv-people/4ce2b6b8ab56a,4ce2b6b8ab56a,1935,Mark Sandrich
154,Back to the Future,https://www2.bfi.org.uk/films-tv-people/4ce2b6f0f169d,4ce2b6f0f169d,1985,Robert Zemeckis
154,"Bicycle Thieves, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ae61fec,4ce2b6ae61fec,1948,Vittorio de Sica
154,Harakiri,https://www2.bfi.org.uk/films-tv-people/4ce2b6b578412,4ce2b6b578412,1962,Kobayashi Masaki
154,My Neighbour Totoro,https://www2.bfi.org.uk/films-tv-people/4ce2b7c847246,4ce2b7c847246,1988,Miyazaki Hayao
154,Persona,https://www2.bfi.org.uk/films-tv-people/4ce2b6b2deaa5,4ce2b6b2deaa5,1966,Ingmar Bergman
154,Singin' in the Rain,https://www2.bfi.org.uk/films-tv-people/4ce2b6b6036b6,4ce2b6b6036b6,1951,Stanley Donen/Gene Kelly
154,Sunrise,https://www2.bfi.org.uk/films-tv-people/4ce2b6b7568ee,4ce2b6b7568ee,1927,F. W. Murnau
154,There Will Be Blood,https://www2.bfi.org.uk/films-tv-people/4ce2b8c6518bb,4ce2b8c6518bb,2007,Paul Thomas Anderson
154,Ugetsu Monogatari,https://www2.bfi.org.uk/films-tv-people/4ce2b6b94daff,4ce2b6b94daff,1953,Mizoguchi Kenji
154,"Vacances de M. Hulot, Les",https://www2.bfi.org.uk/films-tv-people/4ce2b6b999bde,4ce2b6b999bde,1953,Jacques Tati
811,Apocalypse Now,https://www2.bfi.org.uk/films-tv-people/4ce2b69562aa2,4ce2b69562aa2,1979,Francis Ford Coppola
811,Battleship Potemkin,https://www2.bfi.org.uk/films-tv-people/4ce2b6a68bd9d,4ce2b6a68bd9d,1925,Sergei M Eisenstein
811,"Godfather: Part II, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6ab42667,4ce2b6ab42667,1974,Francis Ford Coppola
811,Lawrence of Arabia,https://www2.bfi.org.uk/films-tv-people/4ce2b6aea50ea,4ce2b6aea50ea,1962,David Lean
811,Ordet,https://www2.bfi.org.uk/films-tv-people/4ce2b752105a2,4ce2b752105a2,1955,Carl Theodor Dreyer
811,Rashomon,https://www2.bfi.org.uk/films-tv-people/4ce2b6b3ec3fe,4ce2b6b3ec3fe,1950,Akira Kurosawa
811,Red River,https://www2.bfi.org.uk/films-tv-people/4ce2b6b416034,4ce2b6b416034,1947,Howard Hawks/Arthur Rosson
811,Stardust Memories,https://www2.bfi.org.uk/films-tv-people/4ce2b6bf3bebc,4ce2b6bf3bebc,1980,Woody Allen
811,Vertigo,https://www2.bfi.org.uk/films-tv-people/4ce2b6b9caca4,4ce2b6b9caca4,1958,Alfred Hitchcock
811,Winter Light,https://www2.bfi.org.uk/films-tv-people/4ce2b6b1495b2,4ce2b6b1495b2,1962,Ingmar Bergman
946,"400 Blows, The",https://www2.bfi.org.uk/films-tv-people/4ce2b6b3b75b7,4ce2b6b3b75b7,1959,François Truffaut
946,8½,https://www2.bfi.org.uk/films-tv-people/4ce2b6b25bb2b,4ce2b6b25bb2b,1963,Federico Fellini
