film_id,title,director,year,country,genre,film_type,category,actors,alternate_titles
4ce2b6b018740,The Masque of the Red Death,,1964,United Kingdom::USA,Horror,Film,Fiction,Vincent Price::Hazel Court::Jane Asher,Edgar Allan Poe's the Masque of the Red Death
4ce2b6b01ff1a,MATKA JOANNA OD ANIOLOW,Jerzy Kawalerowicz,1961,Poland,Period drama,Film,Fiction,Lucyna Winnicka::Mieczyslaw Voit::Anna Ciepielewska,The DEVIL AND THE NUN::MOTHER JOAN OF THE ANGELS::JOAN OF THE ANGELS?
4ce2b6b0210f1,A Matter of Life and Death,Michael Powell::Emeric Pressburger,1946,United Kingdom,Fantasy::War,Film,Fiction,David Niven::Roger Livesey::Raymond Massey,Stairway to Heaven
4ce2b6b027d6f,Me and My Gal,,1932,USA,Drama,Film,Fiction,Spencer Tracy::Joan Bennett::George Walsh,Pier Thirteen::Pier 13
4ce2b6b02a4b9,MEDEA,Pier Paolo Pasolini,1970,France::Italy::Federal Republic of Germany,Drama,Film,Fiction,Maria Callas::Giuseppe Gentile::Laurent Terzieff,MÉDÉE
4ce2b6b02dc27,Meet Me in St. Louis,Vincente Minnelli,1944,USA,Musical,Film,Fiction,Judy Garland::Margaret O'Brien::Mary Astor,Meet Me in St Louis
4ce2b6b03201f,Meghe Dhaka Tara,Ritwik Ghatak,1960,India,Drama,Film,Fiction,Supriya Devi::Anil Chatterjee::Bijon Bhattacharya,The Cloud-Capped Star::Star Under the Cover of Cloud
4ce2b6b03bb00,MEMORIAS DEL SUBDESARROLLO,,1968,Cuba,Drama,Film,Fiction,Sergio Corrieri::Daysi Granados::Eslinda Núñez,MEMORIES OF UNDERDEVELOPMENT
4ce2b6b04020a,MÉNILMONTANT,Dimitri Kirsanoff,1926,France,Melodrama::Artists' Moving Image,Film,Fiction,Nadia Sibirskaïa::Yolande Beaulieu::Guy Belmont,
4ce2b6b046092,People on Sunday,,1930,Germany,Drama,Film,Fiction,Brigitte Borchert::Christl Ehlers::Wolfgang von Waltershausen,MENSCHEN AM SONNTAG::SO IST ES UND NICHT ANDERS::THERE'S NO OTHER WAY::ZONDAG::MENSCHEN AM SONTAG: DAS DOKUMENT DER GEGENWART
4ce2b6b049967,Le Mépris,Jean-Luc Godard,1963,France::Italy,Drama,Film,Fiction,Brigitte Bardot::Michel Piccoli::Jack Palance,Contempt::Il disprezzo::Le Mepris::A Ghost at Noon
4ce2b6b04cb7b,MERLUSSE,,1935,France,Drama,Film,Fiction,Henri Poupon::André Pollack::Thommery,
4ce2b6b04f4a1,The Merry Widow,Ernst Lubitsch,1934,USA,,Film,Fiction,Maurice Chevalier::Jeanette Macdonald::Edward Everett Horton,The Lady Dances
4ce2b6b0511e9,Meshes of the Afternoon,Maya Deren::Alexander Hackenschmied,1943,USA,Drama,Film,Fiction,Maya Deren::Alexander Hackenschmied,
4ce2b6b0517da,MES PETITES AMOUREUSES,Jean Eustache,1975,France,Drama,Film,Fiction,Martin Loeb::Ingrid Caven::Jacqueline Dufranne,MY LITTLE LOVES
4ce2b6b0544c6,Metropolis,Fritz Lang,1927,Germany,Science Fiction,Film,Fiction,Brigitte Helm::Alfred Abel::Gustav Fröhlich,
4ce2b6b05eaf1,MIDARE-GUMO,Mikio Naruse,1967,Japan,Drama,Film,Fiction,Yûzô Kayama::Yôko Tsukasa::Daisuke Katô,MIDAREGUMO::SCATTERED CLOUDS::BELLOWING CLOUDS::TWO IN THE SHADOW
4ce2b6b05edb4,MIDARERU,Mikio Naruse,1964,Japan,Drama,Film,Fiction,Hideko Takamine::Yûzô Kayama::Mitsuko Kusabue,YEARNING::DESIRE
4ce2b6b060e47,Midnight,Mitchell Leisen,1939,USA,Comedy,Film,Fiction,Claudette Colbert::Don Ameche::John Barrymore,
4ce2b6b0628ab,Midnight Cowboy,John Schlesinger,1969,USA,Drama,Film,Fiction,Jon Voight::Dustin Hoffman::Sylvia Miles,
4ce2b6b06c2a6,MICHAEL,,1924,Germany,Drama,Film,Fiction,Benjamin Christensen::Walter Slezak::Nora Gregor,MIKAËL
4ce2b6b06e2b2,Mildred Pierce,Michael Curtiz,1945,USA,Melodrama,Film,Fiction,Joan Crawford::Jack Carson::Zachary Scott,
4ce2b6b06f454,Milestones,,1975,USA,Documentary::Artists' Moving Image,Film,Non Fiction,Grace Paley::Mary Chapelle::Sharon Krebs,
4ce2b6b07b41a,Ministry of Fear,Fritz Lang,1943,USA,War,Film,Fiction,Ray Milland::Marjorie Reynolds::Carl Esmond,
4ce2b6b07bfc0,Minnie and Moskowitz,,1971,USA,Comedy::Romance,Film,Fiction,Gena Rowlands::Seymour Cassel::Val Avery,
4ce2b6b08035d,The Miracle of Morgan's Creek,Preston Sturges,1943,USA,Comedy,Film,Fiction,Eddie Bracken::Betty Hutton::Diana Lynn,
4ce2b6b081e8d,The Miracle Worker,Arthur Penn,1962,USA,Biopic::Historical drama,Film,Fiction,Anne Bancroft::Patty Duke::Victor Jory,
4ce2b6b082150,Miracolo a Milano,Vittorio De Sica,1951,Italy,Fantasy::Drama,Film,Fiction,Geppa::Brunella Bovo::Emma Gramatica,Miracle in Milan
4ce2b6b0841bd,MIRT SOST SHI AMIT,Hailé Gerima,1974,Ethiopia::USA,Drama,Film,Fiction,Kasu Asfaw::Werke Abraha::Melaku Mekonnen,"HARVEST: 3000 YEARS::HARVEST: THREE THOUSAND YEARS::HARVEST: 3,000 YEARS"
4ce2b6b086e20,The Misfits,John Huston,1961,USA,Romance::Drama,Film,Fiction,Clark Gable::Marilyn Monroe::Montgomery Clift,
4ce2b6b0b69c4,Mon oncle,Jacques Tati,1958,France::Italy,Comedy,Film,Fiction,Jacques Tati::Jean-Pierre Zola::Adrienne Servantie,My Uncle::Mio zio
4ce2b6b0c0145,Moonfleet,,1955,USA,Crime::Period drama,Film,Fiction,Stewart Granger::George Sanders::Joan Greenwood,
4ce2b6b0cc4c0,Morocco,Josef von Sternberg,1930,USA,Drama,Film,Fiction,Gary Cooper::Marlene Dietrich::Adolphe Menjou,
4ce2b6b0ccaac,The Mortal Storm,,1940,USA,Drama,Film,Fiction,Margaret Sullavan::James Stewart::Robert Young,
4ce2b6b0ce272,MORTE A VENEZIA,Luchino Visconti,1971,Italy,Drama,Film,Fiction,Dirk Bogarde::Romolo Valli::Mark Burns,DEATH IN VENICE
4ce2b6b0d6787,Mothlight,,1963,USA,Artists' Moving Image,Film,Fiction,,Objects in Motion  Midnight Underground : 7::Moth Light
4ce2b6b0d7f12,Mouchette,Robert Bresson,1966,France,Drama,Film,Fiction,Nadine Nortier::Jean-Claude Guilbert::Paul Hébert,
4ce2b6b0df8b4,Der MÜDE TOD,,1921,Germany,Fantasy,Film,Fiction,Lil Dagover::Walter Janssen::Bernhard Goetzke,Der MÜDE TOD - EIN DEUTSCHES VOLKSLIED IN 6 VERSEN::BETWEEN TWO WORLDS::DESTINY::The WEARY DEATH
4ce2b6b0f3909,Muriel ou Le Temps d'un retour,Alain Resnais,1963,France::Italy,Drama,Film,Fiction,Delphine Seyrig::Jean-Pierre Kérien::Nita Klein,"Muriel::Muriel, il tempo di un ritorno"
4ce2b6b109824,Mutter Küsters Fahrt zum Himmel,Rainer Werner Fassbinder,1975,Federal Republic of Germany,Drama,Film,Fiction,Brigitte Mira::Ingrid Caven::Karlheinz Böhm,Mother Küsters Goes to Heaven::Mother Küsters' Trip to Heaven
4ce2b6b10bbad,My Ain Folk,,1974,United Kingdom,Drama,Film,Fiction,Stephen Archibald::Hughie Restorick::Jean Taylor Smith,
4ce2b6b10e49d,My Childhood,Bill Douglas,1973,United Kingdom,Drama,Film,Fiction,Stephen Archibald::Hughie Restorick::Jean Taylor Smith,Jamie
4ce2b6b10f03e,My Darling Clementine,John Ford,1946,USA,Western,Film,Fiction,Henry Fonda::Linda Darnell::Victor Mature,
4ce2b6b114b66,My Hustler,Andy Warhol,1965,USA,Drama,Film,Fiction,Paul America::Ed Hood::Joseph Campbell,
4ce2b6b1162f6,My Little Chickadee,Eddie Cline,1940,USA,Comedy::Western,Film,Fiction,Mae West::W.C. Fields::Joseph Calleia,
4ce2b6b117ad3,My Man Godfrey,,1936,USA,Comedy,Film,Fiction,William Powell::Carole Lombard::Alice Brady,
4ce2b6b1326d2,NAGARERU,Mikio Naruse,1956,Japan,Drama,Film,Fiction,Kinuyo Tanaka::Isuzu Yamada::Hideko Takamine,AS THEY FLOW ON::FLOWING
4ce2b6b136a37,The Naked Kiss,Samuel Fuller,1964,USA,Drama,Film,Fiction,Constance Towers::Anthony Eisley::Michael Dante,The Iron Kiss
4ce2b6b1372d6,The Naked Prey,,1965,USA::South Africa,Action and Adventure,Film,Fiction,Cornel Wilde::Gert Van Den Bergh::Ken Gampu,
4ce2b6b13a8e0,Nana,,1926,France::Germany,Melodrama::Period drama,Film,Fiction,Pierre Lestringuez::Catherine Hessling::Jacqueline Forzane,
4ce2b6b13cc5b,NANIWA EREJI,,1936,Japan,Drama,Film,Fiction,Isuzu Yamada::Seichi Takegawa::Chiyoko Okura,NANIWA HIKA::OZAKA ELEGY::NANIWA ELEGY::OSAKA ELEGY
4ce2b6b13ea6d,Napoléon,Abel Gance,1927,France,Biopic::Historical drama,Film,Fiction,Gina Manès::Albert Dieudonné::Eugénie Buffet,Bonaparte et la révolution
4ce2b6b143f57,Nashville,Robert Altman,1975,USA,Musical::Drama,Film,Fiction,David Arkin::Barbara Baxley::Ned Beatty,
4ce2b6b1495b2,Nattvardsgästerna,,1962,Sweden,Drama,Film,Fiction,Ingrid Thulin::Gunnar Björnstrand::Gunnel Lindblom,Winter Light
4ce2b6b14aa18,Amère Victoire,Nicholas Ray,1957,France::USA,War,Film,Fiction,Richard Burton::Curd Jürgens::Ruth Roman,Bitter Victory
4ce2b6b14c789,NOI VIVI,,1942,Italy,Drama,Film,Fiction,Fosco Giachetti::Alida Valli::Rossano Brazzi,LOS QUE VIVIMOS
4ce2b6b14d8b3,The Navigator,Buster Keaton::Donald Crisp,1924,USA,Comedy,Film,Fiction,Buster Keaton::Kathryn Mcguire::Frederick Vroom,
4ce2b6b150b4a,NAZARÍN,Luis Buñuel,1958,Mexico,Drama,Film,Fiction,Marga López::Francisco Rabal::Rita Macedo,
4ce2b6b15351a,NECRONOMICON - GETRÄUMTE SÜNDEN,Jesús Franco,1967,Federal Republic of Germany,Drama,Film,Fiction,Janine Reynaud::Jack Taylor::Howard Vernon,DELIRIUM::SUCCUBUS
4ce2b6b15b9f7,Network,Sidney Lumet,1976,USA,,Film,Fiction,Lee Richardson::Faye Dunaway::William Holden,
4ce2b6b15c677,America America,Elia Kazan,1963,USA,Drama,Film,Fiction,Stathis Giallelis::Frank Wolff::Harry Davis,The Anatolian Smile
4ce2b6b15e998,Never Give a Sucker an Even Break,,1941,USA,Comedy,Film,Fiction,W.C. Fields::Gloria Jean::Leon Errol,What a Man::Great Man
4ce2b6b1635fc,NEVESTKA,,1972,USSR,Melodrama,Film,Fiction,Khodjom Ovezgnelenov::Khommat Moullik::Aimabut Amanlieva,The DAUGHTER IN LAW::The Bride
4ce2b6b1638e8,Innocence Unprotected,,1968,Yugoslavia,Documentary,Film,Non Fiction,Dragoljub Aleksic::Ana Milosavljevic::Vera Javanovic,NEVINOST BEZ ZASTITE::INNOCENCE WITHOUT PROTECTION
4ce2b6b167ae6,A New Leaf,Elaine May,1970,USA,Comedy,Film,Fiction,Walter Matthau::Elaine May::Jack Weston,
4ce2b6b16edb2,Die NIBELUNGEN  1 TEIL: SIEGFRIED,,1924,Germany,Fantasy,Film,Fiction,Gertrude Arnold::Margarete Schön::Hanna Ralph,Die NIBELUNGEN - EIN DEUTSCHES HELDENLIED I: SIEGFRIEDS TOD::The NIBELUNGEN  PART 1. SIEGFRIED::Die NIBELUNGEN  1 TEIL  SIEGFRIED::Die NIBELUNGEN - SIEGFRIEDS TOD::The NIBELUNGEN. PART 1: SIEGFRIED'S DEATH::The DEATH OF SIEGFRIED
4ce2b6b176796,A Night at the Opera,,1935,USA,Comedy::Musical,Film,Fiction,Groucho Marx::Chico Marx::Harpo Marx,
4ce2b6b180d33,Nightmare Alley,,1947,USA,Thriller,Film,Fiction,Tyrone Power::Joan Blondell::Coleen Gray,
4ce2b6b18488c,Night of the Demon,Jacques Tourneur,1957,United Kingdom::USA,Horror,Film,Fiction,Shay Gorman::Dana Andrews::Peggy Cummins,The Haunted::Curse of the Demon
4ce2b6b185765,The Night of the Hunter,Charles Laughton,1955,USA,Thriller::Drama,Film,Fiction,Robert Mitchum::Shelley Winters::Lillian Gish,
4ce2b6b18603c,Night of the Living Dead,George A. Romero,1968,USA,Horror,Film,Fiction,Judith O'Dea::Duane Jones::Karl Hardman,Night of the Flesh Eaters
4ce2b6b18a694,A Night to Remember,,1958,United Kingdom,Disaster::Historical drama,Film,Fiction,Kenneth More::Ronald Allen::Robert Ayres,
4ce2b6b18e152,NIHON NO YORU TO KIRI,,1960,Japan,,Film,Fiction,Miyuki Kuwano::Fumio Watanabe::Masahiko Tsugawa,NIGHT AND FOG IN JAPAN
4ce2b6b190740,NIKUTAI NO MON,,1964,Japan,Drama,Film,Fiction,Satako Kasai::Yumiko Nogowa::Kayo Matsuo,GATE OF FLESH
4ce2b6b194d13,NINJO KAMIFUSEN,Sadao Yamanaka,1937,Japan,Drama,Film,Fiction,Chojuro Kawarazaki::Ganemon Nakamura::Tsuruzo Nakamura,HUMANITY AND PAPER BALLOONS
4ce2b6b195e96,NIPPON KONCHUKI,,1963,Japan,Melodrama,Film,Fiction,Sachiko Hidari::Jitsuko Yoshimura::Hiroyuki Nagato,The INSECT WOMAN
4ce2b6b199511,Fires on the Plain,,1959,Japan,War,Film,Fiction,Eiji Funakoshi::Mickey Curtis::Osamu Takizawa,Nobi
4ce2b6b19e9f0,NOC NEVESTY,,1967,Czechoslovakia,Drama,Film,Fiction,Jana Brejchová::Gustav Valach::Valerie Kaplanová,HOLY NIGHT::The NIGHT OF THE BRIDE
4ce2b6b1a3be1,Black Girl,Ousmane Sembène,1965,France::Senegal,Drama,Film,Fiction,Toto Bissainthe::Thérèse N'bissine Diop::Anne-Marie Jelinek,La Noire de…::A Negress from...
4ce2b6b1a64b6,ADIEU PHILIPPINE,Jacques Rozier,1962,France::Italy,Drama,Film,Fiction,Jean-Claude Aimini::Daniel Descamps::Stefania Sabatini,
4ce2b6b1b98f6,Nothing Sacred,William A. Wellman,1937,USA,Comedy,Film,Fiction,Carole Lombard::Fredric March::Charles Winninger,
4ce2b6b1bc4ee,Notorious,Alfred Hitchcock,1946,USA,Thriller,Film,Fiction,Cary Grant::Ingrid Bergman::Claude Rains,
4ce2b6b1c031b,La notte,Michelangelo Antonioni,1961,France::Italy,Drama,Film,Fiction,Marcello Mastroianni::Jeanne Moreau::Monica Vitti,The Night::La Nuit::Yô::Die Nacht
4ce2b6b1c17c2,Not Wanted,,1949,USA,Drama,Film,Fiction,Sally Forrest::Keefe Brasselle::Leo Penn,
4ce2b6b1c2bff,NOUS NE VIEILLIRONS PAS ENSEMBLE,,1972,France::Italy,Drama,Film,Fiction,Marlène Jobert::Jean Yanne::Christine Fabréga,WE WILL NOT GROW OLD TOGETHER
4ce2b6b1c40de,1900,Bernardo Bertolucci,1976,France::Italy::Federal Republic of Germany,Drama,Film,Fiction,Robert De Niro::Gérard Depardieu::Dominique Sanda,"Novecento::1900 - Kampf, Liebe, Hoffnung::1900 - Gewalt, Macht, Leidenschaft"
4ce2b6b1c551f,NOVYI VAVILON,,1929,USSR,Historical drama,Film,Fiction,Elena Kuzmina::Pyotr Sobolevsky::David Gutman,NOVYI BABILON::NEW BABYLON
4ce2b6b1c7e12,Nóż w wodzie,Roman Polanski,1962,Poland,Thriller,Film,Fiction,Leon Niemczyk::Jolanta Umecka::Zygmunt Malanowicz,A Long Sunday::Knife in the Water::Le Couteau dans l'eau::The Young Lover
4ce2b6b1c8fb7,La Nuit américaine,,1973,France::Italy,Drama,Film,Fiction,Jacqueline Bisset::Valentina Cortese::Dani,Day for Night
4ce2b6b1c988d,American Madness,Frank Capra,1932,USA,Drama,Film,Fiction,Walter Huston::Pat O'Brien::Kay Johnson,
4ce2b6b1ca138,La Nuit du carrefour,Jean Renoir,1932,France,Crime::Thriller,Film,Fiction,Pierre Renoir::Winna Winfried::Georges Koudria,
4ce2b6b1ca76f,Night and Fog,Alain Resnais,1955,France,Documentary::War,Film,Non Fiction,Michel Bouquet,Nuit et brouillard::Notte e nebbia
4ce2b6b1d0603,The Nutty Professor,,1963,USA,Comedy,Film,Fiction,Jerry Lewis::Stella Stevens::Del Moore,
4ce2b6b1d2959,OBCHOD NA KORZE,,1965,Czechoslovakia,Drama,Film,Fiction,Ida Kaminská::Jozef Króner::Hana Slivková,The SHOP ON MAIN STREET::A SHOP ON THE HIGH STREET
4ce2b6b1d37bf,"Objective, Burma!",Raoul Walsh,1945,USA,War,Film,Fiction,Errol Flynn::James Brown::William Prince,
4ce2b6b1d6c75,Odd Man Out,,1947,United Kingdom,Crime,Film,Fiction,James Mason::Robert Newton::Cyril Cusack,
4ce2b6b1e17cf,OHAYO,,1959,Japan,Comedy,Film,Fiction,Keiji Sada::Yoshiko Kuga::Chishu Ryu,TOO MUCH TALK::GOOD MORNING
4ce2b6b1ed002,OKRAINA,,1933,USSR,War::Drama,Film,Fiction,Boris Barnet::Konstantin Finn::Sergei Komarov,PROVINCIAL TOWN::PATRIOTS::BORDERLINE::OUTSKIRTS
4ce2b6b1ed5b4,October,,1928,USSR,Drama,Film,Fiction,Vasili Nikolaievich Nikandrov::Nikolai Popov::Boris Livanov,OKTIABR::OKTJABR::OKTYABR::OCTIABR::TEN DAYS THAT SHOOK THE WORLD::DIECIAT DNIEI KOTORIE POTRIASLI MIR
4ce2b6b1ef8ac,The Old Dark House,James Whale,1932,USA,Horror::Comedy::Thriller,Film,Fiction,Boris Karloff::Melvyn Douglas::Charles Laughton,
4ce2b6b208402,Oliver!,Carol Reed,1968,United Kingdom,Musical::Period drama,Film,Fiction,Ron Moody::Shani Wallis::Oliver Reed,
4ce2b6b209ea3,Los Olvidados,,1950,Mexico,Crime::Drama,Film,Fiction,Estela Inda::Miguel Inclán::Alfonso Mejía,I figli della violenza::The Young and the Damned
4ce2b6b214959,On Dangerous Ground,Nicholas Ray,1951,USA,Film noir,Film,Fiction,Ida Lupino::Robert Ryan::Ward Bond,
4ce2b6b218cee,One Flew over the Cuckoo's Nest,,1975,USA,Medical drama,Film,Fiction,Jack Nicholson::Louise Fletcher::William Redfield,
4ce2b6b2286ba,"One, Two, Three",,1961,USA::Federal Republic of Germany,Comedy,Film,Fiction,James Cagney::Horst Buchholz::Pamela Tiffin,"Eins, Zwei, Drei"
4ce2b6b22d32c,Onibaba,Kaneto Shindo,1964,Japan,Horror::Period drama,Film,Fiction,Nobuko Otowa::Jitsuko Yoshimura::Kei Sato,The Demon::The Hole::Devil Woman
4ce2b6b22e4cd,Only Angels Have Wings,,1939,USA,Drama,Film,Fiction,Cary Grant::Jean Arthur::Richard Barthelmess,Plane No. 4::Plane Number Four
4ce2b6b2314d3,ONNA GA KAIDAN O AGARU TOKI,Mikio Naruse,1960,Japan,,Film,Fiction,Hideko Takamine::Masayuki Mori::Reiko Dan,WHEN A WOMAN ASCENDS THE STAIRS
4ce2b6b2398e8,On the Waterfront,Elia Kazan,1954,USA,Crime::Drama,Film,Fiction,Marlon Brando::Karl Malden::Lee J. Cobb,
4ce2b6b243590,OPFERGANG,,1944,Germany,Drama,Film,Fiction,Kristina Söderbaum::Carl Raddatz::Irene von Meyendorff,The GREAT SACRIFICE
4ce2b6b24a996,Orfeu negro,Marcel Camus,1959,Brazil::France::Italy,Romance,Film,Fiction,Breno Mello::Marpessa Dawn::Lourdes de Oliveira,Orfeo negro::Orphée noir::Black Orpheus
4ce2b6b24f2c6,Orphée,Jean Cocteau,1950,France,Drama,Film,Fiction,Ronald-François Lack::Jean Marais::François Périer,Orpheus
4ce2b6b25273e,Ossessione,,1943,Italy,Crime,Film,Fiction,Clara Calamai::Massimo Girotti::Dhia Cristiani,
4ce2b6b253b86,OSTRE SLEDOVANÉ VLAKY,Jirí Menzel,1966,Czechoslovakia,War,Film,Fiction,Václav Neckár::Jitka Bendova::Vladimír Valenta,CLOSELY WATCHED TRAINS::WELL GUARDED TRAINS::CLOSELY OBSERVED TRAINS
4ce2b6b256ea0,OTETS SOLDATA,Rezo Chkheidze,1965,Georgia,Drama,Film,Fiction,Sergo Zakariadze::Ketevan Bochorishvilli::I. Nizharadze,A JARISKATSIS::FATHER OF A SOLDIER::JARISKATSIS MAMA::SOLDIER'S FATHER
4ce2b6b257773,Othello,,1952,Morocco,Drama,Film,Fiction,Orson Welles::Micheál Macliammóir::Suzanne Cloutier,"The Tragedy of Othello, the Moor of Venice"
4ce2b6b25bb2b,8½,Federico Fellini,1963,France::Italy,Drama,Film,Fiction,Marcello Mastroianni::Claudia Cardinale::Anouk Aimée,La bella confusione::Huit et demi::8½ di Federico Fellini::Otto e mezzo
4ce2b6b25e6a1,Our Hospitality,,1923,USA,Comedy,Film,Fiction,Edward Coxon::Jean Dumas::Buster Keaton Jr,
4ce2b6b26303c,Wake in Fright,Ted Kotcheff,1971,Australia::United Kingdom::USA,Drama,Film,Fiction,Donald Pleasence::Gary Bond::Chips Rafferty,Outback
4ce2b6b263ca5,Outcast of the Islands,,1952,United Kingdom,Period drama,Film,Fiction,Ralph Richardson::Trevor Howard::Robert Morley,
4ce2b6b266309,The Outlaw Josey Wales,Clint Eastwood,1976,USA,Western,Film,Fiction,Clint Eastwood::Chief Dan George::Sondra Locke,
4ce2b6b26aca5,Out of the Past,Jacques Tourneur,1947,USA,Film noir,Film,Fiction,Robert Mitchum::Jane Greer::Kirk Douglas,Build My Gallows High
4ce2b6b26c722,Outrage,Ida Lupino,1950,USA,Drama,Film,Fiction,Mala Powers::Tod Andrews::Robert Clarke,
4ce2b6b278c7c,The Fall of the Romanov Dynasty,Esfir Shub,1927,USSR,,Film,Non Fiction,,PADENIYE DINASTI ROMANOVIKH::FALL OF THE ROMANOFFS::FALL OF THE ROMANOFF DYNASTY::PADENIE DINASTII ROMANOVYKH
4ce2b6b281116,The Pajama Game,,1957,USA,Musical::Industry sponsored film::Drama,Film,Fiction,Doris Day::John Raitt::Carol Haney,Pyjama Game
4ce2b6b28404d,The Palm Beach Story,Preston Sturges,1942,USA,Comedy,Film,Fiction,Claudette Colbert::Joel McCrea::Mary Astor,Is That Bad??::Is Marriage Necessary?
4ce2b6b289248,Panic in Needle Park,,1971,USA,Drama,Film,Fiction,Al Pacino::Kitty Winn::Alan Vint,
4ce2b6b295aa3,The Umbrellas of Cherbourg,Jacques Demy,1964,France::Federal Republic of Germany,Musical,Film,Fiction,Catherine Deneuve::Nino Castelnuovo::Anne Vernon,Les Parapluies de Cherbourg::Die Regenschirme von Cherbourg
4ce2b6b29b568,Paris at Midnight,,1926,USA,,Film,Fiction,Jetta Goudal::Lionel Barrymore,
4ce2b6b2a3772,Partie de campagne,,1936,France,Period drama,Film,Fiction,Sylvia Bataille::Georges Darnoux::Jane Marken,A Day in the Country::Country Excursion
4ce2b6b2a69a5,The Party,Blake Edwards,1968,USA,Comedy,Film,Fiction,Peter Sellers::Claudine Longet::Marge Champion,
4ce2b6b2a729e,Party Girl,Nicholas Ray,1958,USA,Melodrama,Film,Fiction,Robert Taylor::Cyd Charisse::Lee J. Cobb,
4ce2b6b2a8e32,PASAZERKA,Andrzej Munk,1963,Poland,Drama,Film,Fiction,Aleksandra Slaska::Anna Ciepielewska::Jan Kreczmar,PASSENGER
4ce2b6b2aaebf,PASQUALINO SETTEBELLEZZE,Lina Wertmüller,1975,Italy,Drama,Film,Fiction,Kevin McCarthy::Giancarlo Giannini::Fernando Rey,PASKVALINO::SEVEN BEAUTIES::PASQUALINO: SEVEN BEAUTIES
4ce2b6b2b2db6,Passport to Pimlico,,1949,United Kingdom,Comedy,Film,Fiction,Stanley Holloway::Betty Warren::Barbara Murray,
4ce2b6b2b59cc,Pather Panchali,Satyajit Ray,1955,India,Drama,Film,Fiction,Kanu Banerjee::Karuna Banerjee::Subir Banerjee,Song of the Little Road
4ce2b6b2b629c,Paths of Glory,Stanley Kubrick,1957,USA,War::Legal and Courtroom drama,Film,Fiction,Kirk Douglas::Ralph Meeker::Adolphe Menjou,
4ce2b6b2b861d,The Patsy,,1964,USA,Comedy,Film,Fiction,Jerry Lewis::Ina Balin::Everett Sloane,
4ce2b6b2bba54,The Pawnbroker,Sidney Lumet,1964,USA,Drama,Film,Fiction,Rod Steiger::Geraldine Fitzgerald::Jaime Sanchez,
4ce2b6b2c1e26,PEAU D'ÂNE,Jacques Demy,1970,France,Musical::Fantasy,Film,Fiction,Catherine Deneuve::Jean Marais::Jacques Perrin,DONKEY SKIN::DONKEY'S SKIN::The MAGIC DONKEY
4ce2b6b2c5f5a,Peeping Tom,Michael Powell,1960,United Kingdom,Drama,Film,Fiction,Karlheinz Böhm::Moira Shearer::Anna Massey,
4ce2b6b2d1c76,Pépé le Moko,,1937,France,Thriller,Film,Fiction,Jean Gabin::Gabriel Gabrio::Saturnin Fabre,Les Nuits blanches
4ce2b6b2d8659,Performance,Donald Cammell::Nicolas Roeg,1970,United Kingdom::USA,Crime,Film,Fiction,James Fox::Mick Jagger::Anita Pallenberg,The Performers
4ce2b6b2deaa5,Persona,Ingmar Bergman,1966,Sweden,Drama,Film,Fiction,Bibi Andersson::Liv Ullmann::Margareta Krook,Masks::Diabolic Women
4ce2b6b2e169c,Fistful of Dollars,Sergio Leone,1964,Spain::Italy::Federal Republic of Germany,Western,Film,Fiction,Clint Eastwood::Marianne Koch::Gian Maria Volonté,Per un pugno di dollari::Un Magnifico straniero::El magnifico extranjero::Por un puñado de dólares::Für eine Handvoll Dollar
4ce2b6b2e4012,Peter Ibbetson,,1935,USA,Drama,Film,Fiction,Ann Harding::John Halliday::Gary Cooper,
4ce2b6b2e62e9,PETIT À PETIT,,1971,France,Documentary,Film,Non Fiction,Illo Gaoudel::Damouré Zika::Lam Dia,
4ce2b6b2eb25c,Petulia,,1968,United Kingdom::USA,Drama,Film,Fiction,Julie Christie::George C. Scott::Richard Chamberlain,
4ce2b6b2f22d7,Phantom of the Paradise,Brian De Palma,1974,USA,Horror::Comedy,Film,Fiction,Paul Williams::William Finley::Jessica Harper,
4ce2b6b300c78,Phase IV,Saul Bass,1974,United Kingdom::USA,Horror::Science Fiction,Film,Fiction,Nigel Davenport::Michael Murphy::Lynne Frederick,
4ce2b6b303966,The Philadelphia Story,George Cukor,1940,USA,Comedy::Romance,Film,Fiction,Cary Grant::Katharine Hepburn::James Stewart,
4ce2b6b30995b,Pickpocket,Robert Bresson,1959,France,Drama,Film,Fiction,Martín Lasalle::Marika Green::Jean Pelegri,
4ce2b6b30b703,Picnic at Hanging Rock,Peter Weir,1975,Australia,Period drama,Film,Fiction,Rachel Roberts::Dominic Guard::Helen Morse,
4ce2b6b310bc0,Pierrot le Fou,Jean-Luc Godard,1965,France::Italy,Crime,Film,Fiction,Jean-Paul Belmondo::Anna Karina::Dirk Sanders,Le Demon de Onze Heures::Il Bandito delle 11
4ce2b6b314674,Pilgrimage,John Ford,1933,USA,Drama,Film,Fiction,Henrietta Crosman::Heather Angel::Norman Foster,
4ce2b6b321437,A Place in the Sun,,1951,USA,Drama,Film,Fiction,Montgomery Clift::Elizabeth Taylor::Shelley Winters,An American Tragedy
4ce2b6b3222ec,PLÁCIDO,Luis García Berlanga,1961,Spain,Comedy,Film,Fiction,Elvira Quintillá::Manuel Alexandre::Cassen,
4ce2b6b32260b,The Plague of the Zombies,,1966,United Kingdom::USA,Horror::Period drama,Film,Fiction,André Morell::Diane Clare::John Carson,
