cecilia-barrionuevo,Film Curator / Programmer,10,Beau travail,beau travail,1998,Claire Denis,claire denis
cecilia-barrionuevo,Film Curator / Programmer,10,Taller / Workshop,taller / workshop,1975,Narcisa Hirsch,narcisa hirsch
cecilia-barrionuevo,Film Curator / Programmer,10,One Way or Another,one way or another,1977,Sara Gómez,sara gomez
cecilia-barrionuevo,Film Curator / Programmer,10,Wanda,wanda,1970,Barbara Loden,barbara loden
cecilia-barrionuevo,Film Curator / Programmer,10,Cléo from 5 to 7,cleo from 5 to 7,1962,Agnès Varda,agnes varda
cecilia-barrionuevo,Film Curator / Programmer,10,Traumhafte Weg (The Dreamed Path),traumhafte weg (the dreamed path),2016,Angela Schanelec,angela schanelec
steve-barron,Director ,10,Kes,kes,1969,Ken Loach,ken loach
steve-barron,Director ,10,Midnight Cowboy,midnight cowboy,1969,John Schlesinger,john schlesinger
steve-barron,Director ,10,The Act of Killing,the act of killing,2012,Joshua Oppenheimer,joshua oppenheimer
steve-barron,Director ,10,Whistle down the Wind,whistle down the wind,1961,Bryan Forbes,bryan forbes
steve-barron,Director ,10,Le notti di Cabiria,le notti di cabiria,1957,Federico Fellini,federico fellini
steve-barron,Director ,10,Citizen Kane,citizen kane,1941,Orson Welles,orson welles
steve-barron,Director ,10,This Is Spinal Tap   A Rockumentary by Martin Di Bergi,this is spinal tap   a rockumentary by martin di bergi,1983,Rob Reiner,rob reiner
steve-barron,Director ,10,The Shining,the shining,1980,Stanley Kubrick,stanley kubrick
steve-barron,Director ,10,Singin' in the Rain,singin' in the rain,1951,"Gene Kelly, Stanley Donen","gene kelly, stanley donen"
steve-barron,Director ,10,Jean de Florette,jean de florette,1986,Claude Berri,claude berri
ruth-barton,Professor in Film Studies,10,Stalker,stalker,1979,Andrei Tarkovsky,andrei tarkovsky
ruth-barton,Professor in Film Studies,10,The Four Horsemen of the Apocalypse,the four horsemen of the apocalypse,1920,Rex Ingram,rex ingram
ruth-barton,Professor in Film Studies,10,Krylya,krylya,1966,Larissa Shepitko,larissa shepitko
ruth-barton,Professor in Film Studies,10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
ruth-barton,Professor in Film Studies,10,In film nist,in film nist,2011,"Jafar Panahi, Mojtaba Mirtahmaseb","jafar panahi, mojtaba mirtahmaseb"
ruth-barton,Professor in Film Studies,10,Portrait of a Lady on Fire,portrait of a lady on fire,2019,Céline Sciamma,celine sciamma
ruth-barton,Professor in Film Studies,10,Citizen Kane,citizen kane,1941,Orson Welles,orson welles
ruth-barton,Professor in Film Studies,10,The Red Shoes,the red shoes,1948,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
ruth-barton,Professor in Film Studies,10,The Night of the Hunter,the night of the hunter,1955,Charles Laughton,charles laughton
ruth-barton,Professor in Film Studies,10,Brief Encounter,brief encounter,1945,David Lean,david lean
whelan-barzey,Film Critic,10,Training Day,training day,2001,Antoine Fuqua,antoine fuqua
whelan-barzey,Film Critic,10,The Talented Mr. Ripley,the talented mr. ripley,1999,Anthony Minghella,anthony minghella
whelan-barzey,Film Critic,10,The Wolf of Wall Street,the wolf of wall street,2013,Martin Scorsese,martin scorsese
whelan-barzey,Film Critic,10,Spirited Away,spirited away,2001,Hayao Miyazaki,hayao miyazaki
whelan-barzey,Film Critic,10,Toy Story 2,toy story 2,1999,John Lasseter,john lasseter
whelan-barzey,Film Critic,10,Fruitvale Station,fruitvale station,2013,Ryan Coogler,ryan coogler
whelan-barzey,Film Critic,10,Coach Carter,coach carter,2004,Thomas Carter,thomas carter
whelan-barzey,Film Critic,10,The Shawshank Redemption,the shawshank redemption,1994,Frank Darabont,frank darabont
whelan-barzey,Film Critic,10,Million Dollar Baby,million dollar baby,2004,Clint Eastwood,clint eastwood
whelan-barzey,Film Critic,10,Amistad,amistad,1997,Steven Spielberg,steven spielberg
ariel-baska,"Filmmaker, Critic",10,Les Enfants du paradis,les enfants du paradis,1945,Marcel Carné,marcel carne
ariel-baska,"Filmmaker, Critic",10,La DOUBLE VIE DE VÉRONIQUE,la double vie de veronique,1991,Krzysztof Kieslowski,krzysztof kieslowski
ariel-baska,"Filmmaker, Critic",10,Kaidan,kaidan,1964,Masaki Kobayashi,masaki kobayashi
ariel-baska,"Filmmaker, Critic",10,Wendy and Lucy,wendy and lucy,2008,Kelly Reichardt,kelly reichardt
ariel-baska,"Filmmaker, Critic",10,Possession,possession,1981,Andrzej Zulawski,andrzej zulawski
ariel-baska,"Filmmaker, Critic",10,The Act of Killing,the act of killing,2012,Joshua Oppenheimer,joshua oppenheimer
ariel-baska,"Filmmaker, Critic",10,The Gleaners and I,the gleaners and i,2000,Agnès Varda,agnes varda
ariel-baska,"Filmmaker, Critic",10,Bulbbul,bulbbul,2020,Anvita Dutt,anvita dutt
ariel-baska,"Filmmaker, Critic",10,Madeline's Madeline,madeline's madeline,2018,Josephine Decker,josephine decker
ariel-baska,"Filmmaker, Critic",10,Dà Hóng Dēnglóng Gāogāo Guà,da hong denglong gaogao gua,1991,Zhang Yimou,zhang yimou
george-bass,Licensed bouncer/freelance writer,10,Das Experiment,das experiment,2001,Oliver Hirschbiegel,oliver hirschbiegel
george-bass,Licensed bouncer/freelance writer,10,Bill and Ted's Excellent Adventure,bill and ted's excellent adventure,1989,Stephen Herek,stephen herek
george-bass,Licensed bouncer/freelance writer,10,Kenny,kenny,2006,Clayton Jacobson,clayton jacobson
george-bass,Licensed bouncer/freelance writer,10,The Last Wave,the last wave,1977,Peter Weir,peter weir
george-bass,Licensed bouncer/freelance writer,10,Heat,heat,1995,Michael Mann,michael mann
george-bass,Licensed bouncer/freelance writer,10,Get Carter,get carter,1971,Mike Hodges,mike hodges
george-bass,Licensed bouncer/freelance writer,10,Back to the Future,back to the future,1985,Robert Zemeckis,robert zemeckis
george-bass,Licensed bouncer/freelance writer,10,Black Dynamite,black dynamite,2009,Scott Sanders,scott sanders
george-bass,Licensed bouncer/freelance writer,10,The Karate Kid,the karate kid,1984,John G. Avildsen,john g. avildsen
george-bass,Licensed bouncer/freelance writer,10,Lola rennt,lola rennt,1998,Tom Tykwer,tom tykwer
fradique-bastos,Director,10,Koyaanisqatsi: Life out of Balance,koyaanisqatsi: life out of balance,1983,Godfrey Reggio,godfrey reggio
fradique-bastos,Director,10,Roma,roma,2018,Alfonso Cuarón,alfonso cuaron
fradique-bastos,Director,10,Touki Bouki,touki bouki,1973,Djibril Diop Mambéty,djibril diop mambety
fradique-bastos,Director,10,"Paris, Texas","paris, texas",1984,Wim Wenders,wim wenders
fradique-bastos,Director,10,Happy Together,happy together,1997,Wong Kar Wai,wong kar wai
fradique-bastos,Director,10,Do the Right Thing,do the right thing,1989,Spike Lee,spike lee
fradique-bastos,Director,10,Lost in Translation,lost in translation,2003,Sofia Coppola,sofia coppola
fradique-bastos,Director,10,Eternal Sunshine of the Spotless Mind,eternal sunshine of the spotless mind,2004,Michel Gondry,michel gondry
fradique-bastos,Director,10,Lazzaro felice,lazzaro felice,2018,Alice Rohrwacher,alice rohrwacher
fradique-bastos,Director,10,The City of God,the city of god,2002,Fernando Meirelles,fernando meirelles
ritesh-batra,Director,10,Pyaasa,pyaasa,1957,Guru Dutt,guru dutt
ritesh-batra,Director,10,A Separation,a separation,2011,Asghar Farhadi,asghar farhadi
ritesh-batra,Director,10,Tengoku To Jigoku,tengoku to jigoku,1963,Akira Kurosawa,akira kurosawa
ritesh-batra,Director,10,Wild Strawberries,wild strawberries,1957,Ingmar Bergman,ingmar bergman
ritesh-batra,Director,10,Le SOUFFLE AU COEUR,le souffle au coeur,1971,Louis Malle,louis malle
ritesh-batra,Director,10,Guide,guide,1965,Vijay Anand,vijay anand
ritesh-batra,Director,10,The English Patient,the english patient,1996,Anthony Minghella,anthony minghella
ritesh-batra,Director,10,In the Mood for Love,in the mood for love,2000,Wong Kar Wai,wong kar wai
ritesh-batra,Director,10,The Sting,the sting,1973,George Roy Hill,george roy hill
ritesh-batra,Director,10,The Misfits,the misfits,1961,John Huston,john huston
adam-batty,UK,10,Pierrot le fou,pierrot le fou,1965,Jean-Luc Godard,jean-luc godard
adam-batty,UK,10,Beau travail,beau travail,1998,Claire Denis,claire denis
adam-batty,UK,10,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles","jeanne dielman, 23 quai du commerce, 1080 bruxelles",1975,Chantal Akerman,chantal akerman
adam-batty,UK,10,Pickpocket,pickpocket,1959,Robert Bresson,robert bresson
adam-batty,UK,10,Le PONT DU NORD,le pont du nord,1982,Jacques Rivette,jacques rivette
adam-batty,UK,10,Vagabond,vagabond,1985,Agnès Varda,agnes varda
adam-batty,UK,10,Johnny Guitar,johnny guitar,1954,Nicholas Ray,nicholas ray
adam-batty,UK,10,Apocalypse Now,apocalypse now,1979,Francis Ford Coppola,francis ford coppola
adam-batty,UK,10,Do the Right Thing,do the right thing,1989,Spike Lee,spike lee
adam-batty,UK,10,GoodFellas,goodfellas,1990,Martin Scorsese,martin scorsese
nikki-baughan,Film Critic,10,Singin' in the Rain,singin' in the rain,1951,"Gene Kelly, Stanley Donen","gene kelly, stanley donen"
nikki-baughan,Film Critic,10,Guess Who's Coming to Dinner,guess who's coming to dinner,1967,Stanley Kramer,stanley kramer
nikki-baughan,Film Critic,10,Alien,alien,1979,Ridley Scott,ridley scott
nikki-baughan,Film Critic,10,Near Dark,near dark,1987,Kathryn Bigelow,kathryn bigelow
nikki-baughan,Film Critic,10,Children of Men,children of men,2006,Alfonso Cuarón,alfonso cuaron
nikki-baughan,Film Critic,10,Pan's Labyrinth,pan's labyrinth,2006,Guillermo del Toro,guillermo del toro
nikki-baughan,Film Critic,10,The Babadook,the babadook,2013,Jennifer Kent,jennifer kent
nikki-baughan,Film Critic,10,A Ghost Story,a ghost story,2017,David Lowery,david lowery
nikki-baughan,Film Critic,10,Portrait of a Lady on Fire,portrait of a lady on fire,2019,Céline Sciamma,celine sciamma
nikki-baughan,Film Critic,10,Saint Maud,saint maud,2019,Rose Glass,rose glass
fabien-baumann,Film critic,10,Rio Bravo,rio bravo,1958,Howard Hawks,howard hawks
fabien-baumann,Film critic,10,City Lights,city lights,1931,Charles Chaplin,charles chaplin
fabien-baumann,Film critic,10,Paths of Glory,paths of glory,1957,Stanley Kubrick,stanley kubrick
fabien-baumann,Film critic,10,La Grande Illusion,la grande illusion,1937,Jean Renoir,jean renoir
fabien-baumann,Film critic,10,Husbands  A Comedy about Life Death and Freedom,husbands  a comedy about life death and freedom,1970,John Cassavetes,john cassavetes
fabien-baumann,Film critic,10,The Misfits,the misfits,1961,John Huston,john huston
fabien-baumann,Film critic,10,Aranyer Din Ratri,aranyer din ratri,1970,Satyajit Ray,satyajit ray
fabien-baumann,Film critic,10,Fargo,fargo,1995,Joel Coen,joel coen
fabien-baumann,Film critic,10,Four Friends,four friends,1981,Arthur Penn,arthur penn
fabien-baumann,Film critic,10,Aiqing Wansui,aiqing wansui,1994,Tsai Ming-liang,tsai ming-liang
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Sherlock Jr.,sherlock jr.,1924,Buster Keaton,buster keaton
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Black Girl,black girl,1965,Ousmane Sembène,ousmane sembene
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,The House Is Black,the house is black,1962,Forough Farokhzad,forough farokhzad
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Quatre Nuits D'Un Rêveur,quatre nuits d'un reveur,1971,Robert Bresson,robert bresson
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,News from Home,news from home,1976,Chantal Akerman,chantal akerman
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Europa '51,europa '51,1952,Roberto Rossellini,roberto rossellini
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Le VENT NOUS EMPORTERA,le vent nous emportera,1999,Abbas Kiarostami,abbas kiarostami
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Shadow of a Doubt,shadow of a doubt,1943,Alfred Hitchcock,alfred hitchcock
nico-baumbach,Associate Professor of Film and Media Studies at Columbia Univeristy ,10,Design for Living,design for living,1933,Ernst Lubitsch,ernst lubitsch
michael-baute,Lecturer,10,Meshes of the Afternoon,meshes of the afternoon,1943,"Maya Deren, Alexander Hackenschmied","maya deren, alexander hackenschmied"
michael-baute,Lecturer,10,A Corner in Wheat,a corner in wheat,1909,D.W. Griffith,d.w. griffith
michael-baute,Lecturer,10,Earth,earth,1930,Alexander Dovzhenko,alexander dovzhenko
michael-baute,Lecturer,10,Il SORPASSO,il sorpasso,1962,Dino Risi,dino risi
michael-baute,Lecturer,10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
michael-baute,Lecturer,10,Mes Petites Amoureuses,mes petites amoureuses,1975,Jean Eustache,jean eustache
michael-baute,Lecturer,10,Mass for the Dakota Sioux,mass for the dakota sioux,1964,Bruce Baillie,bruce baillie
michael-baute,Lecturer,10,The Seasons of the Year,the seasons of the year,1975,Artavazd Pelechian,artavazd pelechian
michael-baute,Lecturer,10,Histoire(s) du Cinéma,histoire(s) du cinema,1988,Jean-Luc Godard,jean-luc godard
michael-baute,Lecturer,10,By the Bluest of Seas,by the bluest of seas,1935,Boris Barnet,boris barnet
john-baxter,Free lance author,10,The Leopard,the leopard,1963,Luchino Visconti,luchino visconti
john-baxter,Free lance author,10,The Bad and the Beautiful,the bad and the beautiful,1952,Vincente Minnelli,vincente minnelli
john-baxter,Free lance author,10,The Magnificent Seven,the magnificent seven,1960,John Sturges,john sturges
john-baxter,Free lance author,10,Persona,persona,1966,Ingmar Bergman,ingmar bergman
john-baxter,Free lance author,10,Fantasia,fantasia,1940,"Ben Sharpsteen, Samuel Armstrong, Samuel Armstrong, James Algar, Bill Roberts, Paul Satterfield, Hamilton Luske, Jim Handley, Ford Beebe, T. Hee, Norman Ferguson, Wilfred Jackson","ben sharpsteen, samuel armstrong, samuel armstrong, james algar, bill roberts, paul satterfield, hamilton luske, jim handley, ford beebe, t. hee, norman ferguson, wilfred jackson"
john-baxter,Free lance author,10,Shanghai Express,shanghai express,1932,Josef von Sternberg,josef von sternberg
john-baxter,Free lance author,10,La dolce vita,la dolce vita,1960,Federico Fellini,federico fellini
john-baxter,Free lance author,10,They Were Expendable,they were expendable,1945,John Ford,john ford
john-baxter,Free lance author,10,The Third Man,the third man,1949,Carol Reed,carol reed
john-baxter,Free lance author,10,Les Demoiselles de Rochefort,les demoiselles de rochefort,1967,Jacques Demy,jacques demy
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Les Demoiselles de Rochefort,les demoiselles de rochefort,1967,Jacques Demy,jacques demy
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Grave of the Fireflies,grave of the fireflies,1988,Isao Takahata,isao takahata
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Beau travail,beau travail,1998,Claire Denis,claire denis
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Bicycle Thieves,bicycle thieves,1948,Vittorio De Sica,vittorio de sica
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Nashville,nashville,1975,Robert Altman,robert altman
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,The Red Shoes,the red shoes,1948,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Late Spring,late spring,1949,Yasujirō Ozu,yasujiro ozu
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Aruitemo Aruitemo,aruitemo aruitemo,2008,Hirokazu Koreeda,hirokazu koreeda
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Shoah,shoah,1985,Claude Lanzmann,claude lanzmann
alasdair-bayman,Marketing Co-ordinator & Freelance Writer,10,Cléo from 5 to 7,cleo from 5 to 7,1962,Agnès Varda,agnes varda
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,Photographing a Female Crook,photographing a female crook,1904,Wallace McCutcheon,wallace mccutcheon
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,Suspense,suspense,1913,"Lois Weber, Phillips Smalley","lois weber, phillips smalley"
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,Enthusiasm,enthusiasm,1931,Dziga Vertov,dziga vertov
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,The Blood of Jesus,the blood of jesus,1941,Spencer Williams,spencer williams
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,Le film est deja commence?,le film est deja commence?,,Maurice Lemaître,maurice lemaître
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,Notebook,notebook,1963,Marie Menken,marie menken
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,L.A. Plays Itself,l.a. plays itself,1972,Fred Halsted,fred halsted
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,La NACION CLANDESTINA,la nacion clandestina,1989,Jorge Sanjinés,jorge sanjines
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,Shulie,shulie,1998,Elisabeth Subrin,elisabeth subrin
thomas-beard,"Director, Light Industry; Programmer at Large, Film at Lincoln Center",10,West of the Tracks,west of the tracks,2002,Wang Bing,wang bing
tom-beasley,Freelance Film Critic,10,Singin' in the Rain,singin' in the rain,1951,"Gene Kelly, Stanley Donen","gene kelly, stanley donen"
tom-beasley,Freelance Film Critic,10,Some Like It Hot,some like it hot,1959,Billy Wilder,billy wilder
tom-beasley,Freelance Film Critic,10,The Texas Chain Saw Massacre,the texas chain saw massacre,1974,Tobe Hooper,tobe hooper
tom-beasley,Freelance Film Critic,10,Jaws,jaws,1975,Steven Spielberg,steven spielberg
tom-beasley,Freelance Film Critic,10,Back to the Future,back to the future,1985,Robert Zemeckis,robert zemeckis
tom-beasley,Freelance Film Critic,10,Shaun of the Dead,shaun of the dead,2004,Edgar Wright,edgar wright
tom-beasley,Freelance Film Critic,10,This is England,this is england,2007,Shane Meadows,shane meadows
tom-beasley,Freelance Film Critic,10,Pan's Labyrinth,pan's labyrinth,2006,Guillermo del Toro,guillermo del toro
tom-beasley,Freelance Film Critic,10,The Social Network,the social network,2010,David Fincher,david fincher
tom-beasley,Freelance Film Critic,10,Paddington 2,paddington 2,2017,Paul King,paul king
frank-beauvais,Filmmaker,10,Imitation of Life,imitation of life,1959,Douglas Sirk,douglas sirk
frank-beauvais,Filmmaker,10,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles","jeanne dielman, 23 quai du commerce, 1080 bruxelles",1975,Chantal Akerman,chantal akerman
frank-beauvais,Filmmaker,10,Fear Eats the Soul,fear eats the soul,1974,Rainer Werner Fassbinder,rainer werner fassbinder
frank-beauvais,Filmmaker,10,Sunrise: A Song of Two Humans,sunrise: a song of two humans,1927,F.W. Murnau,f.w. murnau
frank-beauvais,Filmmaker,10,Fanny and Alexander,fanny and alexander,1982,Ingmar Bergman,ingmar bergman
frank-beauvais,Filmmaker,10,The Umbrellas of Cherbourg,the umbrellas of cherbourg,1964,Jacques Demy,jacques demy
frank-beauvais,Filmmaker,10,The Colour of Pomegranates,the colour of pomegranates,1968,Sergei Paradjanov,sergei paradjanov
frank-beauvais,Filmmaker,10,In girum imus nocte et consumimur igni,in girum imus nocte et consumimur igni,1978,Guy Debord,guy debord
frank-beauvais,Filmmaker,10,A Man Escaped,a man escaped,1956,Robert Bresson,robert bresson
frank-beauvais,Filmmaker,10,The Searchers,the searchers,1956,John Ford,john ford
nemanja-becanovic,Head of Archive,10,Man with a Movie Camera,man with a movie camera,1929,Dziga Vertov,dziga vertov
nemanja-becanovic,Head of Archive,10,His Girl Friday,his girl friday,1939,Howard Hawks,howard hawks
nemanja-becanovic,Head of Archive,10,Vertigo,vertigo,1958,Alfred Hitchcock,alfred hitchcock
nemanja-becanovic,Head of Archive,10,L' eclisse,l' eclisse,1962,Michelangelo Antonioni,michelangelo antonioni
nemanja-becanovic,Head of Archive,10,Le Mépris,le mepris,1963,Jean-Luc Godard,jean-luc godard
nemanja-becanovic,Head of Archive,10,The Conformist,the conformist,1970,Bernardo Bertolucci,bernardo bertolucci
nemanja-becanovic,Head of Archive,10,The Shining,the shining,1980,Stanley Kubrick,stanley kubrick
nemanja-becanovic,Head of Archive,10,The Thing,the thing,1982,John Carpenter,john carpenter
nemanja-becanovic,Head of Archive,10,Blue Velvet,blue velvet,1986,David Lynch,david lynch
nemanja-becanovic,Head of Archive,10,Before Sunrise,before sunrise,1995,Richard Linklater,richard linklater
colin-beckett,critic,9,Playtime,playtime,1967,Jacques Tati,jacques tati
colin-beckett,critic,9,La COMMUNE,la commune,2000,Peter Watkins,peter watkins
colin-beckett,critic,9,West of the Tracks,west of the tracks,2002,Wang Bing,wang bing
colin-beckett,critic,9,Only Angels Have Wings,only angels have wings,1939,Howard Hawks,howard hawks
colin-beckett,critic,9,Ishtar,ishtar,1987,Elaine May,elaine may
colin-beckett,critic,9,Paris qui dort,paris qui dort,1923,René Clair,rene clair
colin-beckett,critic,9,Killer of Sheep,killer of sheep,1977,Charles Burnett,charles burnett
colin-beckett,critic,9,It's Always Fair Weather,it's always fair weather,1955,"Gene Kelly, Stanley Donen","gene kelly, stanley donen"
colin-beckett,critic,9,Empty Metal,empty metal,2018,Adam Khalil/Bayley Sweitzer,adam khalil/bayley sweitzer
jay-bedwani,Documentary Director,10,Call Me by Your Name,call me by your name,2017,Luca Guadagnino,luca guadagnino
jay-bedwani,Documentary Director,10,Grey Gardens,grey gardens,1975,"David Maysles, Albert Maysles, Ellen Hovde, Muffie Meyer","david maysles, albert maysles, ellen hovde, muffie meyer"
jay-bedwani,Documentary Director,10,Été 85,ete 85,2020,François Ozon,francois ozon
jay-bedwani,Documentary Director,10,Y Tu Mamá También,y tu mama tambien,2001,Alfonso Cuarón,alfonso cuaron
jay-bedwani,Documentary Director,10,Moonlight,moonlight,2016,Barry Jenkins,barry jenkins
jay-bedwani,Documentary Director,10,The last Black Man in San Francisco,the last black man in san francisco,2019,Joe Talbot,joe talbot
jay-bedwani,Documentary Director,10,Théo and Hugo,theo and hugo,2016,"Olivier Ducastel, Jacques Martineau","olivier ducastel, jacques martineau"
jay-bedwani,Documentary Director,10,A Ghost Story,a ghost story,2017,David Lowery,david lowery
jay-bedwani,Documentary Director,10,Man with a Movie Camera,man with a movie camera,1929,Dziga Vertov,dziga vertov
jay-bedwani,Documentary Director,10,My Own Private Idaho,my own private idaho,1991,Gus Van Sant,gus van sant
robert-beeson,Director of New Wave Films,10,Only Angels Have Wings,only angels have wings,1939,Howard Hawks,howard hawks
robert-beeson,Director of New Wave Films,10,Paisan,paisan,1946,Roberto Rossellini,roberto rossellini
robert-beeson,Director of New Wave Films,10,Aparajito,aparajito,1956,Satyajit Ray,satyajit ray
robert-beeson,Director of New Wave Films,10,A Man Escaped,a man escaped,1956,Robert Bresson,robert bresson
robert-beeson,Director of New Wave Films,10,Viridiana,viridiana,1961,Luis Buñuel,luis bunuel
robert-beeson,Director of New Wave Films,10,Il POSTO,il posto,1961,Ermanno Olmi,ermanno olmi
robert-beeson,Director of New Wave Films,10,"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles","jeanne dielman, 23 quai du commerce, 1080 bruxelles",1975,Chantal Akerman,chantal akerman
robert-beeson,Director of New Wave Films,10,The Ascent,the ascent,1976,Larissa Shepitko,larissa shepitko
robert-beeson,Director of New Wave Films,10,El sur,el sur,1983,Víctor Erice,victor erice
robert-beeson,Director of New Wave Films,10,Dekalog (Decalogue),dekalog (decalogue),1989,Krzysztof Kieslowski,krzysztof kieslowski
anahit-behrooz,Film critic,10,Daughters of the Dust,daughters of the dust,1991,Julie Dash,julie dash
anahit-behrooz,Film critic,10,The Virgin Suicides,the virgin suicides,1999,Sofia Coppola,sofia coppola
anahit-behrooz,Film critic,10,Chungking Express,chungking express,1994,Wong Kar Wai,wong kar wai
anahit-behrooz,Film critic,10,Psycho,psycho,1960,Alfred Hitchcock,alfred hitchcock
anahit-behrooz,Film critic,10,His Girl Friday,his girl friday,1939,Howard Hawks,howard hawks
anahit-behrooz,Film critic,10,Moonlight,moonlight,2016,Barry Jenkins,barry jenkins
anahit-behrooz,Film critic,10,The Colour of Pomegranates,the colour of pomegranates,1968,Sergei Paradjanov,sergei paradjanov
anahit-behrooz,Film critic,10,A Matter of Life and Death,a matter of life and death,1946,"Michael Powell, Emeric Pressburger","michael powell, emeric pressburger"
anahit-behrooz,Film critic,10,Shatranj-e Baad,shatranj-e baad,1976,Mohammad-Reza Aslani,mohammad-reza aslani
anahit-behrooz,Film critic,10,Days of Heaven,days of heaven,1978,Terrence Malick,terrence malick
andreas-beilharz,programmer,10,People on Sunday,people on sunday,1930,Robert Siodmak,robert siodmak
andreas-beilharz,programmer,10,Outrage,outrage,1950,Ida Lupino,ida lupino
andreas-beilharz,programmer,10,Aido,aido,1969,Susumu Hani,susumu hani
andreas-beilharz,programmer,10,Maynila sa mga kuko ng liwanag,maynila sa mga kuko ng liwanag,1975,Lino Brocka,lino brocka
andreas-beilharz,programmer,10,...E Tu Vivrai Nel Terrore! L'Aldila,...e tu vivrai nel terrore! l'aldila,1981,Lucio Fulci,lucio fulci
andreas-beilharz,programmer,10,Utopia,utopia,1982,Sohrab Shahid Saless,sohrab shahid saless
andreas-beilharz,programmer,10,Nuit Et Jour,nuit et jour,1991,Chantal Akerman,chantal akerman
andreas-beilharz,programmer,10,Showgirls,showgirls,1995,Paul Verhoeven,paul verhoeven
andreas-beilharz,programmer,10,"Goodbye, Dragon Inn","goodbye, dragon inn",2003,Tsai Ming-liang,tsai ming-liang
andreas-beilharz,programmer,10,Mercuriales,mercuriales,2014,Virgil Vernier,virgil vernier
ewerton-belico,"Diretor, programmer and screenwriter",10,Nanook of the North,nanook of the north,1922,Robert Flaherty,robert flaherty
ewerton-belico,"Diretor, programmer and screenwriter",10,Man with a Movie Camera,man with a movie camera,1929,Dziga Vertov,dziga vertov
ewerton-belico,"Diretor, programmer and screenwriter",10,Le VENT D'EST,le vent d'est,1969,"Jean-Luc Godard, Jean-Pierre Gorin","jean-luc godard, jean-pierre gorin"
ewerton-belico,"Diretor, programmer and screenwriter",10,Petit À Petit,petit a petit,1971,Jean Rouch,jean rouch
ewerton-belico,"Diretor, programmer and screenwriter",10,Trás-os-Montes,tras-os-montes,1976,"António Reis, Margarida Martins Cordeiro","antonio reis, margarida martins cordeiro"
ewerton-belico,"Diretor, programmer and screenwriter",10,News from Home,news from home,1976,Chantal Akerman,chantal akerman
ewerton-belico,"Diretor, programmer and screenwriter",10,A Idade Da Terra,a idade da terra,1980,Glauber Rocha,glauber rocha
ewerton-belico,"Diretor, programmer and screenwriter",10,Twenty Years Later,twenty years later,1984,Eduardo Coutinho,eduardo coutinho
ewerton-belico,"Diretor, programmer and screenwriter",10,Star spangled to death,star spangled to death,2004,Ken Jacobs,ken jacobs
ewerton-belico,"Diretor, programmer and screenwriter",10,Vitalina Varela,vitalina varela,2019,Pedro Costa,pedro costa
james-bell,Senior Curator of Fiction,10,Vertigo,vertigo,1958,Alfred Hitchcock,alfred hitchcock
james-bell,Senior Curator of Fiction,10,The Awful Truth,the awful truth,1937,Leo McCarey,leo mccarey
james-bell,Senior Curator of Fiction,10,Inazuma,inazuma,1952,Mikio Naruse,mikio naruse
james-bell,Senior Curator of Fiction,10,Man of the West,man of the west,1958,Anthony Mann,anthony mann
